Country,Year,Total_Renewable_Energy,Continent
Kuwait,2002,0.0,Asia
Kuwait,2003,0.0,Asia
Kuwait,2004,0.0,Asia
Kuwait,2005,0.0,Asia
Kuwait,2006,0.0,Asia
Kuwait,2007,0.0,Asia
Kuwait,2008,0.0,Asia
Kuwait,2009,0.0,Asia
Kuwait,2010,0.0,Asia
Kuwait,2011,0.0,Asia
Kuwait,2012,0.0,Asia
Kuwait,2013,0.000182,Asia
Kuwait,2014,0.003278,Asia
Kuwait,2015,0.00509,Asia
Kuwait,2016,0.048814,Asia
Kuwait,2017,0.053214,Asia
Kuwait,2018,0.055174,Asia
Kuwait,2019,0.06218,Asia
Kuwait,2020,0.06346538,Asia
Kuwait,2021,0.2140706,Asia
Kuwait,2022,0.17909687,Asia
Kuwait,2023,0.1643015,Asia
Latvia,1990,4.496,Europe
Latvia,1991,3.275,Europe
Latvia,1992,2.521,Europe
Latvia,1993,2.876,Europe
Latvia,1994,3.305,Europe
Latvia,1995,2.937,Europe
Latvia,1996,1.861,Europe
Latvia,1997,2.955,Europe
Latvia,1998,4.318,Europe
Latvia,1999,2.759,Europe
Latvia,2000,2.824,Europe
Latvia,2001,2.839,Europe
Latvia,2002,2.485,Europe
Latvia,2003,2.338,Europe
Latvia,2004,3.196,Europe
Latvia,2005,3.415,Europe
Latvia,2006,2.787,Europe
Latvia,2007,2.8280000000000003,Europe
Latvia,2008,3.212,Europe
Latvia,2009,3.553,Europe
Latvia,2010,3.635,Europe
Latvia,2011,3.0782,Europe
Latvia,2012,4.0962000000000005,Europe
Latvia,2013,3.5332,Europe
Latvia,2014,2.7642,Europe
Latvia,2015,2.7842,Europe
Latvia,2016,3.482382,Europe
Latvia,2017,5.4617,Europe
Latvia,2018,3.498595,Europe
Latvia,2019,3.19211,Europe
Latvia,2020,3.649529,Europe
Latvia,2021,3.717823,Europe
Latvia,2022,3.78263,Europe
Latvia,2023,4.73893085,Europe
Lithuania,1990,0.414,Europe
Lithuania,1991,0.338,Europe
Lithuania,1992,0.311,Europe
Lithuania,1993,0.393,Europe
Lithuania,1994,0.452,Europe
Lithuania,1995,0.373,Europe
Lithuania,1996,0.326,Europe
Lithuania,1997,0.295,Europe
Lithuania,1998,0.417,Europe
Lithuania,1999,0.414,Europe
Lithuania,2000,0.3393,Europe
Lithuania,2001,0.3275,Europe
Lithuania,2002,0.3572,Europe
Lithuania,2003,0.3321,Europe
Lithuania,2004,0.4276999999999999,Europe
Lithuania,2005,0.4594999999999999,Europe
Lithuania,2006,0.4358,Europe
Lithuania,2007,0.5807,Europe
Lithuania,2008,0.602,Europe
Lithuania,2009,0.6839999999999999,Europe
Lithuania,2010,0.911,Europe
Lithuania,2011,1.112,Europe
Lithuania,2012,1.1827,Europe
Lithuania,2013,1.5257,Europe
Lithuania,2014,1.5101,Europe
Lithuania,2015,1.6797,Europe
Lithuania,2016,2.0956,Europe
Lithuania,2017,2.5378,Europe
Lithuania,2018,2.2056,Europe
Lithuania,2019,2.4691,Europe
Lithuania,2020,2.5751,Europe
Lithuania,2021,2.6217,Europe
Lithuania,2022,3.0272,Europe
Lithuania,2023,3.79865603,Europe
Lower-middle-income countries,1990,140.75690933,Global
Lower-middle-income countries,1991,148.367521,Global
Lower-middle-income countries,1992,145.6082617,Global
Lower-middle-income countries,1993,155.8972993,Global
Lower-middle-income countries,1994,166.5756754,Global
Lower-middle-income countries,1995,164.023915401,Global
Lower-middle-income countries,1996,162.605289306,Global
Lower-middle-income countries,1997,155.265586606,Global
Lower-middle-income countries,1998,183.057588606,Global
Lower-middle-income countries,1999,183.791879506,Global
Lower-middle-income countries,2000,172.7547517074,Global
Lower-middle-income countries,2001,173.17468820699995,Global
Lower-middle-income countries,2002,172.267698235,Global
Lower-middle-income countries,2003,182.19571542,Global
Lower-middle-income countries,2004,222.5416759,Global
Lower-middle-income countries,2005,225.955403164,Global
Lower-middle-income countries,2006,255.622977791,Global
Lower-middle-income countries,2007,270.82984847,Global
Lower-middle-income countries,2008,259.40959714,Global
Lower-middle-income countries,2009,261.36057582,Global
Lower-middle-income countries,2010,276.10866248,Global
Lower-middle-income countries,2011,316.643103,Global
Lower-middle-income countries,2012,302.7065561,Global
Lower-middle-income countries,2013,360.886384,Global
Lower-middle-income countries,2014,372.456262,Global
Lower-middle-income countries,2015,368.7185553,Global
Lower-middle-income countries,2016,389.323423,Global
Lower-middle-income countries,2017,441.493548,Global
Lower-middle-income countries,2018,466.882667,Global
Lower-middle-income countries,2019,527.14737,Global
Lower-middle-income countries,2020,552.959469,Global
Lower-middle-income countries,2021,592.133898,Global
Lower-middle-income countries,2022,658.493532,Global
Lower-middle-income countries,2023,667.5554970000001,Global
Luxembourg,1990,0.082505,Europe
Luxembourg,1991,0.097976,Europe
Luxembourg,1992,0.08177,Europe
Luxembourg,1993,0.081712,Europe
Luxembourg,1994,0.1010799999999999,Europe
Luxembourg,1995,0.1074929999999999,Europe
Luxembourg,1996,0.075448,Europe
Luxembourg,1997,0.102919,Europe
Luxembourg,1998,0.143068,Europe
Luxembourg,1999,0.12185,Europe
Luxembourg,2000,0.1706389999999999,Europe
Luxembourg,2001,0.167691,Europe
Luxembourg,2002,0.151284,Europe
Luxembourg,2003,0.1411379999999999,Europe
Luxembourg,2004,0.195231,Europe
Luxembourg,2005,0.209051,Europe
Luxembourg,2006,0.245628,Europe
Luxembourg,2007,0.264556,Europe
Luxembourg,2008,0.282382,Europe
Luxembourg,2009,0.267812,Europe
Luxembourg,2010,0.268032,Europe
Luxembourg,2011,0.245773,Europe
Luxembourg,2012,0.308056,Europe
Luxembourg,2013,0.370171,Europe
Luxembourg,2014,0.39763,Europe
Luxembourg,2015,0.4307859999999999,Europe
Luxembourg,2016,0.457203,Europe
Luxembourg,2017,0.600388,Europe
Luxembourg,2018,0.68325,Europe
Luxembourg,2019,0.796712,Europe
Luxembourg,2020,0.976288,Europe
Luxembourg,2021,0.989844,Europe
Luxembourg,2022,1.011287,Europe
Luxembourg,2023,1.06164357,Europe
Malaysia,1990,4.026689,Asia
Malaysia,1991,4.4493155,Asia
Malaysia,1992,4.286,Asia
Malaysia,1993,4.853,Asia
Malaysia,1994,6.483,Asia
Malaysia,1995,6.218,Asia
Malaysia,1996,5.184,Asia
Malaysia,1997,4.173,Asia
Malaysia,1998,4.457,Asia
Malaysia,1999,7.552,Asia
Malaysia,2000,7.564903,Asia
Malaysia,2001,6.640094,Asia
Malaysia,2002,5.8194,Asia
Malaysia,2003,5.5065,Asia
Malaysia,2004,6.149360000000001,Asia
Malaysia,2005,6.5995,Asia
Malaysia,2006,6.946964,Asia
Malaysia,2007,6.716773,Asia
Malaysia,2008,8.603761,Asia
Malaysia,2009,8.283368,Asia
Malaysia,2010,7.6239545,Asia
Malaysia,2011,9.593535,Asia
Malaysia,2012,10.7596624,Asia
Malaysia,2013,13.04329,Asia
Malaysia,2014,14.308,Asia
Malaysia,2015,14.948,Asia
Malaysia,2016,21.094,Asia
Malaysia,2017,27.941,Asia
Malaysia,2018,28.308,Asia
Malaysia,2019,28.791,Asia
Malaysia,2020,30.592,Asia
Malaysia,2021,33.740509,Asia
Malaysia,2022,35.769924,Asia
Malaysia,2023,35.978193000000005,Asia
Mexico,1990,29.606944,North America
Mexico,1991,28.4607754,North America
Mexico,1992,33.183217,North America
Mexico,1993,33.1596906,North America
Mexico,1994,26.4998454,North America
Mexico,1995,34.0251105,North America
Mexico,1996,37.532832,North America
Mexico,1997,32.2633434,North America
Mexico,1998,30.753531,North America
Mexico,1999,38.7963214,North America
Mexico,2000,39.459525,North America
Mexico,2001,34.708827,North America
Mexico,2002,30.96165,North America
Mexico,2003,26.828917800000003,North America
Mexico,2004,32.467228,North America
Mexico,2005,35.874965,North America
Mexico,2006,37.9888607,North America
Mexico,2007,35.846587,North America
Mexico,2008,47.394065,North America
Mexico,2009,34.892427760000004,North America
Mexico,2010,46.4662901,North America
Mexico,2011,45.9232154,North America
Mexico,2012,43.059792,North America
Mexico,2013,40.121745,North America
Mexico,2014,53.6369061,North America
Mexico,2015,48.2360865,North America
Mexico,2016,48.97775612,North America
Mexico,2017,50.7772067,North America
Mexico,2018,55.242452,North America
Mexico,2019,57.5063017,North America
Mexico,2020,69.3652804,North America
Mexico,2021,82.09325899999999,North America
Mexico,2022,83.12626,North America
Mexico,2023,76.2935157,North America
Middle Africa (EI),1990,10.291,
Middle Africa (EI),1991,9.984,
Middle Africa (EI),1992,10.829,
Middle Africa (EI),1993,10.220999999999998,
Middle Africa (EI),1994,9.741,
Middle Africa (EI),1995,10.84,
Middle Africa (EI),1996,10.874,
Middle Africa (EI),1997,10.145,
Middle Africa (EI),1998,9.932,
Middle Africa (EI),1999,10.336,
Middle Africa (EI),2000,11.376943,
Middle Africa (EI),2001,11.635092,
Middle Africa (EI),2002,11.747392,
Middle Africa (EI),2003,12.161149,
Middle Africa (EI),2004,14.0913,
Middle Africa (EI),2005,14.502442,
Middle Africa (EI),2006,16.333242,
Middle Africa (EI),2007,15.245442,
Middle Africa (EI),2008,16.316442000000002,
Middle Africa (EI),2009,16.238841999999998,
Middle Africa (EI),2010,16.90332,
Middle Africa (EI),2011,17.203591,
Middle Africa (EI),2012,17.015811000000003,
Middle Africa (EI),2013,19.440927,
Middle Africa (EI),2014,20.869302,
Middle Africa (EI),2015,21.090994,
Middle Africa (EI),2016,22.143684,
Middle Africa (EI),2017,25.055633,
Middle Africa (EI),2018,28.213685,
Middle Africa (EI),2019,29.746979,
Middle Africa (EI),2020,32.418967,
Middle Africa (EI),2021,32.92966,
Middle Africa (EI),2022,33.34215125,
Middle Africa (EI),2023,34.43035903,
Middle East (EI),1990,15.274264,
Middle East (EI),1991,11.010184,
Middle East (EI),1992,17.828066,
Middle East (EI),1993,20.047732,
Middle East (EI),1994,16.55076,
Middle East (EI),1995,18.653706,
Middle East (EI),1996,18.699376,
Middle East (EI),1997,15.930055,
Middle East (EI),1998,17.21356,
Middle East (EI),1999,11.83905,
Middle East (EI),2000,10.764677,
Middle East (EI),2001,11.669496,
Middle East (EI),2002,16.873181,
Middle East (EI),2003,18.533183,
Middle East (EI),2004,23.149761,
Middle East (EI),2005,24.009102,
Middle East (EI),2006,28.399723,
Middle East (EI),2007,26.870912,
Middle East (EI),2008,13.920042,
Middle East (EI),2009,12.441785,
Middle East (EI),2010,17.7505755,
Middle East (EI),2011,18.81926,
Middle East (EI),2012,22.2477196,
Middle East (EI),2013,24.572498000000003,
Middle East (EI),2014,21.7195205,
Middle East (EI),2015,19.086641,
Middle East (EI),2016,23.872616,
Middle East (EI),2017,25.58862,
Middle East (EI),2018,20.5100341,
Middle East (EI),2019,53.5399764,
Middle East (EI),2020,46.6379996,
Middle East (EI),2021,40.92067583,
Middle East (EI),2022,46.96958094,
Middle East (EI),2023,68.9092019,
Morocco,1990,1.22,Africa
Morocco,1991,1.226,Africa
Morocco,1992,0.964,Africa
Morocco,1993,0.443,Africa
Morocco,1994,0.84,Africa
Morocco,1995,0.611,Africa
Morocco,1996,1.957,Africa
Morocco,1997,2.083,Africa
Morocco,1998,1.777,Africa
Morocco,1999,0.825,Africa
Morocco,2000,0.782,Africa
Morocco,2001,1.0681,Africa
Morocco,2002,1.03600101,Africa
Morocco,2003,1.64461271,Africa
Morocco,2004,1.79030101,Africa
Morocco,2005,1.17110101,Africa
Morocco,2006,1.16580101,Africa
Morocco,2007,1.18100101,Africa
Morocco,2008,1.21410101,Africa
Morocco,2009,2.95950101,Africa
Morocco,2010,4.12670101,Africa
Morocco,2011,2.69770101,Africa
Morocco,2012,2.359101283,Africa
Morocco,2013,4.00000101,Africa
Morocco,2014,3.56130101,Africa
Morocco,2015,4.4101,Africa
Morocco,2016,4.6573,Africa
Morocco,2017,4.634912,Africa
Morocco,2018,6.484341,Africa
Morocco,2019,7.543433,Africa
Morocco,2020,6.979361760000001,Africa
Morocco,2021,7.74518346,Africa
Morocco,2022,7.153838,Africa
Morocco,2023,8.81911148,Africa
Netherlands,1990,0.811,Europe
Netherlands,1991,0.942,Europe
Netherlands,1992,1.02,Europe
Netherlands,1993,1.13,Europe
Netherlands,1994,1.27701,Europe
Netherlands,1995,1.4229999999999998,Europe
Netherlands,1996,1.835,Europe
Netherlands,1997,2.032,Europe
Netherlands,1998,2.346091,Europe
Netherlands,1999,2.5288570000000004,Europe
Netherlands,2000,2.992297,Europe
Netherlands,2001,3.3134179999999995,Europe
Netherlands,2002,3.979428,Europe
Netherlands,2003,3.9682970000000006,Europe
Netherlands,2004,5.320778,Europe
Netherlands,2005,7.465918,Europe
Netherlands,2006,8.068422,Europe
Netherlands,2007,7.605994,Europe
Netherlands,2008,9.480115,Europe
Netherlands,2009,10.835999,Europe
Netherlands,2010,11.214723,Europe
Netherlands,2011,12.341074,Europe
Netherlands,2012,12.543575,Europe
Netherlands,2013,12.21136,Europe
Netherlands,2014,11.707203,Europe
Netherlands,2015,13.686937,Europe
Netherlands,2016,14.781194,Europe
Netherlands,2017,17.438536,Europe
Netherlands,2018,18.881842,Europe
Netherlands,2019,22.803191,Europe
Netherlands,2020,32.729486,Europe
Netherlands,2021,40.35569,Europe
Netherlands,2022,48.315234,Europe
Netherlands,2023,58.162087,Europe
New Zealand,1990,26.1382456,Oceania
New Zealand,1991,26.0162933,Oceania
New Zealand,1992,24.162679809,Oceania
New Zealand,1993,26.711970159,Oceania
New Zealand,1994,28.912732501,Oceania
New Zealand,1995,30.560329701,Oceania
New Zealand,1996,29.142708063,Oceania
New Zealand,1997,26.318188256,Oceania
New Zealand,1998,28.649313896,Oceania
New Zealand,1999,26.51474373,Oceania
New Zealand,2000,28.296062585,Oceania
New Zealand,2001,25.34990638,Oceania
New Zealand,2002,28.39550857,Oceania
New Zealand,2003,27.04597147,Oceania
New Zealand,2004,30.99632945,Oceania
New Zealand,2005,27.7494844,Oceania
New Zealand,2006,28.2669945,Oceania
New Zealand,2007,28.832157135,Oceania
New Zealand,2008,28.302253316,Oceania
New Zealand,2009,31.280063763,Oceania
New Zealand,2010,32.976256325,Oceania
New Zealand,2011,34.009395069,Oceania
New Zealand,2012,32.167353849,Oceania
New Zealand,2013,32.635917359000004,Oceania
New Zealand,2014,34.910997714000004,Oceania
New Zealand,2015,35.890268433,Oceania
New Zealand,2016,37.27853789,Oceania
New Zealand,2017,36.321465634,Oceania
New Zealand,2018,37.32186367,Oceania
New Zealand,2019,36.9642066,Oceania
New Zealand,2020,35.748321919999995,Oceania
New Zealand,2021,36.26154484,Oceania
New Zealand,2022,38.61941344,Oceania
New Zealand,2023,39.05927415000001,Oceania
Non-OECD (EI),1990,941.238397333,Global
Non-OECD (EI),1991,976.85051591,Global
Non-OECD (EI),1992,990.85266513,Global
Non-OECD (EI),1993,1047.10316165,Global
Non-OECD (EI),1994,1106.6309023,Global
Non-OECD (EI),1995,1151.149157301,Global
Non-OECD (EI),1996,1149.464379706,Global
Non-OECD (EI),1997,1172.244579607,Global
Non-OECD (EI),1998,1228.030797806,Global
Non-OECD (EI),1999,1239.574747616,Global
Non-OECD (EI),2000,1286.485818946,Global
Non-OECD (EI),2001,1323.54909794,Global
Non-OECD (EI),2002,1349.77908448,Global
Non-OECD (EI),2003,1374.57406737,Global
Non-OECD (EI),2004,1543.94794423,Global
Non-OECD (EI),2005,1632.17756609,Global
Non-OECD (EI),2006,1731.83370485,Global
Non-OECD (EI),2007,1831.57272892,Global
Non-OECD (EI),2008,1978.50108755,Global
Non-OECD (EI),2009,2021.1936021,Global
Non-OECD (EI),2010,2213.5033446,Global
Non-OECD (EI),2011,2282.4476725000004,Global
Non-OECD (EI),2012,2479.6686,Global
Non-OECD (EI),2013,2678.472587,Global
Non-OECD (EI),2014,2878.43728,Global
Non-OECD (EI),2015,2969.693054,Global
Non-OECD (EI),2016,3205.95183,Global
Non-OECD (EI),2017,3442.06912,Global
Non-OECD (EI),2018,3730.9757,Global
Non-OECD (EI),2019,3989.9485,Global
Non-OECD (EI),2020,4240.09904,Global
Non-OECD (EI),2021,4587.975259999999,Global
Non-OECD (EI),2022,4985.8764200000005,Global
Non-OECD (EI),2023,5312.42484,Global
North America,1990,685.06484194,North America
North America,1991,693.7443468,North America
North America,1992,675.2655219000001,North America
North America,1993,712.7373705199999,North America
North America,1994,691.93721164,North America
North America,1995,755.5820964999999,North America
North America,1996,818.6258378,North America
North America,1997,817.2283620999999,North America
North America,1998,764.8156863,North America
North America,1999,784.7432625399999,North America
North America,2000,753.8824173,North America
North America,2001,663.4292152999999,North America
North America,2002,734.73437146,North America
North America,2003,729.56251776,North America
North America,2004,734.5860126,North America
North America,2005,769.8430992499999,North America
North America,2006,792.0560577,North America
North America,2007,771.6092669,North America
North America,2008,821.992847,North America
North America,2009,844.0136286,North America
North America,2010,851.2587598,North America
North America,2011,964.027004,North America
North America,2012,952.872317,North America
North America,2013,993.125286,North America
North America,2014,1017.435323,North America
North America,2015,1036.44191,North America
North America,2016,1116.46315,North America
North America,2017,1211.837345,North America
North America,2018,1235.76159,North America
North America,2019,1261.61782,North America
North America,2020,1343.14356,North America
North America,2021,1396.50533,North America
North America,2022,1511.7803599999995,North America
North America,2023,1479.09596,North America
North America (EI),1990,682.17399694,North America
North America (EI),1991,691.05951076,North America
North America (EI),1992,672.4505219,North America
North America (EI),1993,709.93863932,North America
North America (EI),1994,689.82943364,North America
North America (EI),1995,753.4811488,North America
North America (EI),1996,815.90484225,North America
North America (EI),1997,814.8272706,North America
North America (EI),1998,761.9700892,North America
North America (EI),1999,781.0501065000001,North America
North America (EI),2000,750.9295027000001,North America
North America (EI),2001,660.7007488,North America
North America (EI),2002,731.7275583999999,North America
North America (EI),2003,726.3125648,North America
North America (EI),2004,731.1141366,North America
North America (EI),2005,766.3357586,North America
North America (EI),2006,788.61666815,North America
North America (EI),2007,768.2993356,North America
North America (EI),2008,818.8449985999999,North America
North America (EI),2009,840.6739103,North America
North America (EI),2010,848.086272,North America
North America (EI),2011,960.6209592,North America
North America (EI),2012,948.780321,North America
North America (EI),2013,988.380876,North America
North America (EI),2014,1013.397964,North America
North America (EI),2015,1032.538506,North America
North America (EI),2016,1111.926974,North America
North America (EI),2017,1206.13292,North America
North America (EI),2018,1230.08389,North America
North America (EI),2019,1255.67242,North America
North America (EI),2020,1336.45531,North America
North America (EI),2021,1389.027784,North America
North America (EI),2022,1504.0187299999998,North America
North America (EI),2023,1471.119765,North America
North Macedonia,1990,0.491,Europe
North Macedonia,1991,0.848,Europe
North Macedonia,1992,0.848,Europe
North Macedonia,1993,0.522,Europe
North Macedonia,1994,0.695,Europe
North Macedonia,1995,0.801,Europe
North Macedonia,1996,0.85,Europe
North Macedonia,1997,0.9,Europe
North Macedonia,1998,1.083,Europe
North Macedonia,1999,1.389,Europe
North Macedonia,2000,1.17,Europe
North Macedonia,2001,0.626,Europe
North Macedonia,2002,0.757,Europe
North Macedonia,2003,1.374,Europe
North Macedonia,2004,1.482,Europe
North Macedonia,2005,1.492,Europe
North Macedonia,2006,1.65,Europe
North Macedonia,2007,1.01,Europe
North Macedonia,2008,0.84,Europe
North Macedonia,2009,1.27,Europe
North Macedonia,2010,2.431026,Europe
North Macedonia,2011,1.434173,Europe
North Macedonia,2012,1.043836,Europe
North Macedonia,2013,1.5930179999999998,Europe
North Macedonia,2014,1.291666,Europe
North Macedonia,2015,2.028779,Europe
North Macedonia,2016,2.066561,Europe
North Macedonia,2017,1.296061,Europe
North Macedonia,2018,1.965544,Europe
North Macedonia,2019,1.3438084360000002,Europe
North Macedonia,2020,1.475487914,Europe
North Macedonia,2021,1.659776276,Europe
North Macedonia,2022,1.58106,Europe
North Macedonia,2023,2.153293,Europe
Norway,1990,121.358,Europe
Norway,1991,110.343,Europe
Norway,1992,116.898,Europe
Norway,1993,119.483,Europe
Norway,1994,111.922,Europe
Norway,1995,121.829,Europe
Norway,1996,104.174,Europe
Norway,1997,110.027,Europe
Norway,1998,115.984,Europe
Norway,1999,121.75,Europe
Norway,2000,142.11030000000002,Europe
Norway,2001,120.7503,Europe
Norway,2002,129.7023,Europe
Norway,2003,106.0342,Europe
Norway,2004,109.3982,Europe
Norway,2005,136.5262,Europe
Norway,2006,120.4001,Europe
Norway,2007,134.9411,Europe
Norway,2008,140.3614,Europe
Norway,2009,126.4947,Europe
Norway,2010,117.9751,Europe
Norway,2011,121.9095,Europe
Norway,2012,143.6069,Europe
Norway,2013,130.4248,Europe
Norway,2014,137.9477,Europe
Norway,2015,140.08339999999998,Europe
Norway,2016,145.1798,Europe
Norway,2017,145.51896100000002,Europe
Norway,2018,143.113194,Europe
Norway,2019,131.172585,Europe
Norway,2020,151.2082915,Europe
Norway,2021,155.45663365,Europe
Norway,2022,142.95762282,Europe
Norway,2023,150.8932461,Europe
OECD (EI),1990,1338.62557706,Global
OECD (EI),1991,1358.5458226,Global
OECD (EI),1992,1353.82078782,Global
OECD (EI),1993,1435.9580425,Global
OECD (EI),1994,1397.6800473,Global
OECD (EI),1995,1487.79210906,Global
OECD (EI),1996,1527.96906536,Global
OECD (EI),1997,1563.3008112,Global
OECD (EI),1998,1537.86142636,Global
OECD (EI),1999,1559.67401725,Global
OECD (EI),2000,1577.5012317,Global
OECD (EI),2001,1486.8671314,Global
OECD (EI),2002,1537.2097616,Global
OECD (EI),2003,1532.2334605,Global
OECD (EI),2004,1597.2107473,Global
OECD (EI),2005,1643.32872,Global
OECD (EI),2006,1701.682491,Global
OECD (EI),2007,1715.3942914000002,Global
OECD (EI),2008,1823.076222,Global
OECD (EI),2009,1862.29497,Global
OECD (EI),2010,1976.35368,Global
OECD (EI),2011,2115.196266,Global
OECD (EI),2012,2225.94392,Global
OECD (EI),2013,2349.80252,Global
OECD (EI),2014,2419.1507,Global
OECD (EI),2015,2542.92224,Global
OECD (EI),2016,2654.83989,Global
OECD (EI),2017,2799.43841,Global
OECD (EI),2018,2935.82339,Global
OECD (EI),2019,3045.0394,Global
OECD (EI),2020,3271.7764800000004,Global
OECD (EI),2021,3368.2789,Global
OECD (EI),2022,3544.2288500000004,Global
OECD (EI),2023,3675.9694,Global
Oceania,1990,41.6572426,Oceania
Oceania,1991,42.3947453,Oceania
Oceania,1992,40.786276909,Oceania
Oceania,1993,43.785569259,Oceania
Oceania,1994,45.7821326013,Oceania
Oceania,1995,47.0449778015,Oceania
Oceania,1996,46.090308063,Oceania
Oceania,1997,43.305839257,Oceania
Oceania,1998,45.581911996,Oceania
Oceania,1999,44.01334393,Oceania
Oceania,2000,45.8328095,Oceania
Oceania,2001,42.6120596,Oceania
Oceania,2002,46.3491578,Oceania
Oceania,2003,45.71557134,Oceania
Oceania,2004,50.3661814,Oceania
Oceania,2005,48.4692845,Oceania
Oceania,2006,49.404196,Oceania
Oceania,2007,49.121956695,Oceania
Oceania,2008,47.41115231,Oceania
Oceania,2009,51.43690388,Oceania
Oceania,2010,55.1264548,Oceania
Oceania,2011,64.6318944,Oceania
Oceania,2012,62.438203,Oceania
Oceania,2013,68.16296600000001,Oceania
Oceania,2014,67.6703615,Oceania
Oceania,2015,71.6834268,Oceania
Oceania,2016,79.0149497,Oceania
Oceania,2017,75.511213,Oceania
Oceania,2018,86.815411,Oceania
Oceania,2019,92.221,Oceania
Oceania,2020,100.0311335,Oceania
Oceania,2021,113.537956,Oceania
Oceania,2022,126.061159,Oceania
Oceania,2023,134.308384,Oceania
Oman,1990,0.0,Asia
Oman,1991,0.0,Asia
Oman,1992,0.0,Asia
Oman,1993,0.0,Asia
Oman,1994,0.0,Asia
Oman,1995,0.0,Asia
Oman,1996,0.0,Asia
Oman,1997,0.0,Asia
Oman,1998,0.0,Asia
Oman,1999,0.0,Asia
Oman,2000,0.0,Asia
Oman,2001,0.0,Asia
Oman,2002,0.0,Asia
Oman,2003,0.0,Asia
Oman,2004,0.0,Asia
Oman,2005,0.0,Asia
Oman,2006,0.0,Asia
Oman,2007,0.0,Asia
Oman,2008,0.0,Asia
Oman,2009,0.0,Asia
Oman,2010,0.0,Asia
Oman,2011,0.0,Asia
Oman,2012,0.0,Asia
Oman,2013,0.0012,Asia
Oman,2014,0.0012,Asia
Oman,2015,0.0037,Asia
Oman,2016,0.004196,Asia
Oman,2017,0.01556,Asia
Oman,2018,0.015712,Asia
Oman,2019,0.025255,Asia
Oman,2020,0.159962,Asia
Oman,2021,0.802594,Asia
Oman,2022,1.558143,Asia
Oman,2023,1.5955906,Asia
Pakistan,1990,17.0854,Asia
Pakistan,1991,18.283058,Asia
Pakistan,1992,19.944752,Asia
Pakistan,1993,21.933483,Asia
Pakistan,1994,21.526897,Asia
Pakistan,1995,22.746653,Asia
Pakistan,1996,24.797253,Asia
Pakistan,1997,18.446575,Asia
Pakistan,1998,24.107826,Asia
Pakistan,1999,21.5048,Asia
Pakistan,2000,18.484977,Asia
Pakistan,2001,19.163997,Asia
Pakistan,2002,21.378427,Asia
Pakistan,2003,25.6386,Asia
Pakistan,2004,27.2924,Asia
Pakistan,2005,30.699635,Asia
Pakistan,2006,30.250881,Asia
Pakistan,2007,31.678938,Asia
Pakistan,2008,27.340706,Asia
Pakistan,2009,28.755348,Asia
Pakistan,2010,29.823338000000003,Asia
Pakistan,2011,30.62125,Asia
Pakistan,2012,10.831467,Asia
Pakistan,2013,31.78220364,Asia
Pakistan,2014,32.92779487,Asia
Pakistan,2015,33.83957907,Asia
Pakistan,2016,36.47589644,Asia
Pakistan,2017,33.7010768,Asia
Pakistan,2018,34.064771300000004,Asia
Pakistan,2019,40.60275566,Asia
Pakistan,2020,44.0635779,Asia
Pakistan,2021,42.48609945,Asia
Pakistan,2022,40.95125455,Asia
Pakistan,2023,43.68543064,Asia
Peru,1990,10.605,South America
Peru,1991,11.625,South America
Peru,1992,9.822,South America
Peru,1993,11.908,South America
Peru,1994,12.866,South America
Peru,1995,13.0796,South America
Peru,1996,13.461,South America
Peru,1997,13.3691,South America
Peru,1998,13.9348,South America
Peru,1999,14.6802,South America
Peru,2000,16.3349,South America
Peru,2001,17.779,South America
Peru,2002,18.2273,South America
Peru,2003,18.7309,South America
Peru,2004,17.6795,South America
Peru,2005,18.3262,South America
Peru,2006,19.9435,South America
Peru,2007,19.967,South America
Peru,2008,19.5208,South America
Peru,2009,20.365,South America
Peru,2010,20.7263,South America
Peru,2011,22.233500000000003,South America
Peru,2012,22.7608,South America
Peru,2013,23.4777,South America
Peru,2014,23.9585,South America
Peru,2015,25.41869244,South America
Peru,2016,25.75542258,South America
Peru,2017,30.912577,South America
Peru,2018,33.528151,South America
Peru,2019,34.40461112,South America
Peru,2020,33.608704,South America
Peru,2021,35.12301944,South America
Peru,2022,33.0654973,South America
Peru,2023,32.9591623,South America
Philippines,1990,11.95776,Asia
Philippines,1991,10.903,Asia
Philippines,1992,10.14,Asia
Philippines,1993,10.697,Asia
Philippines,1994,12.182,Asia
Philippines,1995,12.367,Asia
Philippines,1996,13.564,Asia
Philippines,1997,13.306,Asia
Philippines,1998,13.98,Asia
Philippines,1999,18.434,Asia
Philippines,2000,19.425,Asia
Philippines,2001,17.546,Asia
Philippines,2002,17.275466,Asia
Philippines,2003,17.692264,Asia
Philippines,2004,18.874231,Asia
Philippines,2005,18.308202,Asia
Philippines,2006,20.459303,Asia
Philippines,2007,18.837272,Asia
Philippines,2008,20.628004,Asia
Philippines,2009,20.190804,Asia
Philippines,2010,17.822798,Asia
Philippines,2011,19.844552,Asia
Philippines,2012,20.761602,Asia
Philippines,2013,19.902948,Asia
Philippines,2014,19.809654,Asia
Philippines,2015,20.963176,Asia
Philippines,2016,21.979458,Asia
Philippines,2017,23.188735,Asia
Philippines,2018,23.344059,Asia
Philippines,2019,22.0625487,Asia
Philippines,2020,21.6558572,Asia
Philippines,2021,23.463981,Asia
Philippines,2022,24.7557781,Asia
Philippines,2023,25.7369781,Asia
